-0.648,3.54E-10
-9.435,3.54E-10
-9.938,3.54E-10
-9.84,3.54E-10
-9.741,3.54E-10
-9.643,3.54E-10
-9.544,3.54E-10
-9.445,3.54E-10
-9.347,3.54E-10
-9.249,3.54E-10
-9.151,3.54E-10
-9.053,3.54E-10
-8.955,3.54E-10
-8.856,3.54E-10
-8.758,3.54E-10
-8.66,3.54E-10
-8.561,3.54E-10
-8.463,3.54E-10
-8.365,3.54E-10
-8.267,3.54E-10
-8.168,3.54E-10
-8.07,3.54E-10
-7.972,3.54E-10
-7.873,3.54E-10
-7.775,3.54E-10
-7.677,3.53E-10
-7.578,3.53E-10
-7.48,3.53E-10
-7.382,3.53E-10
-7.283,3.53E-10
-7.185,3.53E-10
-7.086,3.53E-10
-6.988,3.53E-10
-6.889,3.53E-10
-6.791,3.53E-10
-6.594,3.53E-10
-6.496,3.53E-10
-6.397,3.53E-10
-6.298,3.53E-10
-6.2,3.53E-10
-6.101,3.52E-10
-6.003,3.53E-10
-5.905,3.52E-10
-5.807,3.52E-10
-5.708,3.52E-10
-5.61,3.52E-10
-5.512,3.52E-10
-5.413,3.52E-10
-5.315,3.52E-10
-5.214,3.52E-10
-5.113,3.51E-10
-5.014,3.51E-10
-4.916,3.51E-10
-4.817,3.51E-10
-4.719,3.51E-10
-4.621,3.51E-10
-4.523,3.51E-10
-4.424,3.50E-10
-4.326,3.50E-10
-4.227,3.50E-10
-4.13,3.50E-10
-4.031,3.49E-10
-3.932,3.49E-10
-3.834,3.49E-10
-3.736,3.49E-10
-3.637,3.48E-10
-3.539,3.48E-10
-3.44,3.47E-10
-3.342,3.47E-10
-3.145,3.47E-10
-3.047,3.46E-10
-2.948,3.45E-10
-2.85,3.45E-10
-2.751,3.44E-10
-2.652,3.43E-10
-2.554,3.42E-10
-2.456,3.41E-10
-2.358,3.40E-10
-2.26,3.38E-10
-2.161,3.36E-10
-2.063,3.34E-10
-1.965,3.31E-10
-1.866,3.27E-10
-1.768,3.22E-10
-1.669,3.16E-10
-1.571,3.08E-10
-1.473,2.96E-10
-1.375,2.80E-10
-1.276,2.57E-10
-1.178,2.30E-10
-1.079,2.03E-10
-0.981,1.81E-10
-0.883,1.65E-10
-0.784,1.54E-10
-0.686,1.46E-10
-0.588,1.41E-10
-0.489,1.38E-10
-0.391,1.38E-10
-0.293,1.37E-10
-0.194,1.38E-10
-0.096,1.38E-10
0.003,1.39E-10
0.101,1.39E-10
0.298,1.39E-10
0.396,1.40E-10
0.495,1.40E-10
0.593,1.41E-10
0.691,1.42E-10
0.789,1.42E-10
0.888,1.43E-10
0.986,1.43E-10
1.084,1.43E-10
1.182,1.44E-10
1.281,1.44E-10
1.379,1.45E-10
1.477,1.45E-10
1.576,1.46E-10
1.674,1.46E-10
1.772,1.46E-10
1.871,1.47E-10
1.969,1.47E-10
2.067,1.48E-10
2.166,1.48E-10
2.264,1.49E-10
2.362,1.49E-10
2.461,1.49E-10
2.559,1.50E-10
2.657,1.50E-10
2.755,1.51E-10
2.854,1.51E-10
2.952,1.52E-10
3.05,1.52E-10
3.149,1.52E-10
3.247,1.53E-10
3.346,1.53E-10
3.444,1.54E-10
3.543,1.54E-10
3.739,1.55E-10
3.838,1.55E-10
3.935,1.55E-10
4.035,1.56E-10
4.133,1.56E-10
4.231,1.57E-10
4.329,1.57E-10
4.428,1.57E-10
4.526,1.58E-10
4.624,1.58E-10
4.723,1.59E-10
4.821,1.59E-10
4.919,1.60E-10
5.018,1.60E-10
5.116,1.60E-10
5.217,1.62E-10
5.318,1.61E-10
5.417,1.62E-10
5.515,1.62E-10
5.613,1.63E-10
5.712,1.63E-10
5.81,1.63E-10
5.908,1.64E-10
6.006,1.64E-10
6.105,1.65E-10
6.203,1.65E-10
6.301,1.66E-10
6.4,1.66E-10
6.499,1.66E-10
6.597,1.67E-10
6.696,1.67E-10
6.794,1.68E-10
6.892,1.68E-10
6.99,1.69E-10
7.187,1.69E-10
7.286,1.69E-10
7.384,1.70E-10
7.482,1.70E-10
7.58,1.70E-10
7.679,1.71E-10
7.777,1.70E-10
7.876,1.70E-10
7.974,1.71E-10
8.072,1.71E-10
8.17,1.72E-10
8.269,1.72E-10
8.367,1.73E-10
8.465,1.72E-10
8.564,1.73E-10
8.662,1.73E-10
8.76,1.73E-10
8.858,1.74E-10
8.957,1.74E-10
9.055,1.75E-10
9.153,1.74E-10
9.252,1.75E-10
9.351,1.76E-10
9.449,1.76E-10
9.547,1.77E-10
9.645,1.76E-10
9.744,1.78E-10
9.842,1.77E-10
9.94,1.78E-10
10.039,1.79E-10
