-3.522,3.62E-10
-10.035,3.62E-10
-10.011,3.62E-10
-9.913,3.62E-10
-9.814,3.62E-10
-9.716,3.62E-10
-9.617,3.62E-10
-9.519,3.62E-10
-9.42,3.62E-10
-9.322,3.62E-10
-9.223,3.62E-10
-9.125,3.62E-10
-9.026,3.62E-10
-8.829,3.62E-10
-8.731,3.62E-10
-8.633,3.62E-10
-8.534,3.62E-10
-8.435,3.61E-10
-8.337,3.62E-10
-8.238,3.62E-10
-8.14,3.61E-10
-8.041,3.61E-10
-7.943,3.61E-10
-7.845,3.61E-10
-7.746,3.61E-10
-7.648,3.61E-10
-7.549,3.61E-10
-7.451,3.61E-10
-7.353,3.61E-10
-7.255,3.61E-10
-7.156,3.61E-10
-7.058,3.61E-10
-6.959,3.61E-10
-6.861,3.61E-10
-6.763,3.61E-10
-6.664,3.61E-10
-6.565,3.61E-10
-6.467,3.60E-10
-6.368,3.60E-10
-6.27,3.60E-10
-6.171,3.60E-10
-6.073,3.60E-10
-5.975,3.60E-10
-5.876,3.60E-10
-5.778,3.60E-10
-5.679,3.60E-10
-5.581,3.60E-10
-5.384,3.60E-10
-5.285,3.59E-10
-5.182,3.59E-10
-5.082,3.59E-10
-4.983,3.59E-10
-4.885,3.59E-10
-4.786,3.59E-10
-4.688,3.59E-10
-4.59,3.58E-10
-4.492,3.58E-10
-4.393,3.58E-10
-4.295,3.58E-10
-4.197,3.58E-10
-4.099,3.57E-10
-4,3.57E-10
-3.901,3.57E-10
-3.803,3.57E-10
-3.705,3.56E-10
-3.606,3.56E-10
-3.508,3.56E-10
-3.41,3.55E-10
-3.311,3.55E-10
-3.213,3.54E-10
-3.114,3.54E-10
-3.016,3.53E-10
-2.917,3.52E-10
-2.819,3.51E-10
-2.72,3.51E-10
-2.622,3.50E-10
-2.524,3.49E-10
-2.426,3.47E-10
-2.326,3.46E-10
-2.228,3.44E-10
-2.13,3.41E-10
-1.933,3.38E-10
-1.834,3.35E-10
-1.736,3.30E-10
-1.637,3.24E-10
-1.538,3.15E-10
-1.44,3.04E-10
-1.342,2.87E-10
-1.243,2.64E-10
-1.145,2.37E-10
-1.046,2.09E-10
-0.948,1.87E-10
-0.85,1.71E-10
-0.752,1.61E-10
-0.653,1.52E-10
-0.555,1.47E-10
-0.456,1.44E-10
-0.358,1.44E-10
-0.26,1.44E-10
-0.161,1.44E-10
-0.062,1.45E-10
0.036,1.45E-10
0.134,1.46E-10
0.233,1.46E-10
0.331,1.47E-10
0.429,1.48E-10
0.528,1.48E-10
0.626,1.49E-10
0.724,1.49E-10
0.823,1.51E-10
0.922,1.51E-10
1.02,1.52E-10
1.118,1.52E-10
1.217,1.53E-10
1.315,1.54E-10
1.512,1.54E-10
1.611,1.55E-10
1.71,1.55E-10
1.808,1.56E-10
1.907,1.56E-10
2.005,1.57E-10
2.104,1.58E-10
2.202,1.59E-10
2.3,1.59E-10
2.399,1.59E-10
2.497,1.61E-10
2.596,1.61E-10
2.693,1.62E-10
2.792,1.63E-10
2.89,1.63E-10
2.989,1.64E-10
3.087,1.64E-10
3.186,1.66E-10
3.284,1.65E-10
3.382,1.66E-10
3.481,1.67E-10
3.579,1.67E-10
3.677,1.69E-10
3.874,1.68E-10
3.874,1.70E-10
3.972,1.70E-10
4.071,1.71E-10
4.17,1.72E-10
4.268,1.72E-10
4.367,1.74E-10
4.465,1.74E-10
4.564,1.75E-10
4.662,1.75E-10
4.76,1.77E-10
4.957,1.77E-10
5.056,1.78E-10
5.154,1.79E-10
5.257,1.79E-10
5.357,1.80E-10
5.456,1.80E-10
5.554,1.81E-10
5.653,1.82E-10
5.751,1.82E-10
5.849,1.83E-10
5.948,1.83E-10
6.046,1.84E-10
6.144,1.84E-10
6.242,1.85E-10
6.341,1.86E-10
6.44,1.86E-10
6.538,1.87E-10
6.636,1.87E-10
6.735,1.88E-10
6.833,1.88E-10
6.931,1.89E-10
7.128,1.90E-10
7.128,1.90E-10
7.227,1.91E-10
7.325,1.91E-10
7.423,1.93E-10
7.521,1.92E-10
7.62,1.93E-10
7.718,1.94E-10
7.816,1.94E-10
7.915,1.96E-10
8.014,1.95E-10
8.112,1.97E-10
8.211,1.96E-10
8.408,1.98E-10
8.506,1.98E-10
8.605,1.99E-10
8.703,2.00E-10
8.802,2.00E-10
8.9,2.01E-10
8.999,2.01E-10
9.097,2.02E-10
9.195,2.03E-10
9.294,2.03E-10
9.392,2.05E-10
9.49,2.04E-10
9.588,2.05E-10
9.687,2.06E-10
9.785,2.06E-10
9.883,2.07E-10
9.982,2.07E-10
10.08,2.09E-10
