-2.091,1.40E-09
-9.921,1.40E-09
-10.034,1.40E-09
-9.936,1.40E-09
-9.837,1.40E-09
-9.738,1.40E-09
-9.64,1.40E-09
-9.541,1.40E-09
-9.344,1.40E-09
-9.245,1.40E-09
-9.146,1.40E-09
-9.047,1.40E-09
-8.949,1.40E-09
-8.85,1.40E-09
-8.752,1.40E-09
-8.654,1.39E-09
-8.556,1.39E-09
-8.457,1.39E-09
-8.358,1.39E-09
-8.26,1.39E-09
-8.161,1.39E-09
-8.063,1.39E-09
-7.964,1.39E-09
-7.866,1.39E-09
-7.768,1.39E-09
-7.67,1.39E-09
-7.57,1.39E-09
-7.472,1.39E-09
-7.374,1.39E-09
-7.275,1.39E-09
-7.177,1.39E-09
-7.078,1.39E-09
-6.98,1.39E-09
-6.881,1.39E-09
-6.783,1.39E-09
-6.685,1.39E-09
-6.586,1.39E-09
-6.487,1.39E-09
-6.389,1.39E-09
-6.29,1.39E-09
-6.191,1.39E-09
-6.093,1.39E-09
-5.895,1.39E-09
-5.797,1.39E-09
-5.699,1.39E-09
-5.6,1.39E-09
-5.502,1.39E-09
-5.403,1.39E-09
-5.305,1.39E-09
-5.202,1.39E-09
-5.102,1.38E-09
-5.003,1.38E-09
-4.905,1.38E-09
-4.806,1.38E-09
-4.708,1.38E-09
-4.609,1.38E-09
-4.511,1.38E-09
-4.413,1.38E-09
-4.314,1.38E-09
-4.215,1.38E-09
-4.118,1.38E-09
-4.019,1.38E-09
-3.92,1.38E-09
-3.821,1.37E-09
-3.723,1.37E-09
-3.624,1.37E-09
-3.526,1.37E-09
-3.428,1.37E-09
-3.329,1.37E-09
-3.23,1.36E-09
-3.132,1.36E-09
-3.033,1.36E-09
-2.935,1.36E-09
-2.836,1.35E-09
-2.738,1.35E-09
-2.639,1.35E-09
-2.442,1.34E-09
-2.343,1.33E-09
-2.245,1.33E-09
-2.146,1.32E-09
-2.048,1.31E-09
-1.949,1.30E-09
-1.85,1.28E-09
-1.752,1.26E-09
-1.653,1.23E-09
-1.555,1.19E-09
-1.457,1.14E-09
-1.358,1.06E-09
-1.259,9.63E-10
-1.161,8.49E-10
-1.062,7.42E-10
-0.964,6.59E-10
-0.866,5.99E-10
-0.767,5.54E-10
-0.668,5.18E-10
-0.57,4.89E-10
-0.472,4.64E-10
-0.373,4.43E-10
-0.275,4.27E-10
-0.176,4.15E-10
-0.078,4.08E-10
0.021,4.05E-10
0.119,4.04E-10
0.218,4.04E-10
0.415,4.04E-10
0.513,4.04E-10
0.513,4.05E-10
0.612,4.05E-10
0.71,4.06E-10
0.809,4.06E-10
1.006,4.07E-10
1.105,4.07E-10
1.204,4.08E-10
1.302,4.09E-10
1.401,4.10E-10
1.5,4.10E-10
1.598,4.11E-10
1.696,4.12E-10
1.795,4.13E-10
1.893,4.14E-10
1.992,4.14E-10
2.09,4.15E-10
2.189,4.16E-10
2.287,4.17E-10
2.385,4.18E-10
2.484,4.18E-10
2.582,4.19E-10
2.681,4.20E-10
2.779,4.21E-10
2.878,4.22E-10
2.976,4.23E-10
3.074,4.23E-10
3.173,4.24E-10
3.272,4.25E-10
3.37,4.26E-10
3.468,4.27E-10
3.567,4.28E-10
3.665,4.29E-10
3.764,4.29E-10
3.863,4.30E-10
3.961,4.31E-10
4.06,4.32E-10
4.159,4.33E-10
4.256,4.34E-10
4.453,4.35E-10
4.552,4.36E-10
4.651,4.36E-10
4.749,4.37E-10
4.848,4.38E-10
4.946,4.39E-10
5.045,4.40E-10
5.143,4.41E-10
5.246,4.42E-10
5.346,4.43E-10
5.445,4.44E-10
5.543,4.45E-10
5.641,4.46E-10
5.74,4.47E-10
5.838,4.47E-10
5.937,4.48E-10
6.035,4.49E-10
6.134,4.50E-10
6.232,4.51E-10
6.331,4.52E-10
6.429,4.53E-10
6.528,4.54E-10
6.627,4.55E-10
6.725,4.56E-10
6.823,4.57E-10
6.922,4.59E-10
7.02,4.60E-10
7.119,4.61E-10
7.217,4.62E-10
7.316,4.63E-10
7.414,4.64E-10
7.513,4.65E-10
7.611,4.67E-10
7.71,4.68E-10
7.907,4.69E-10
8.005,4.70E-10
8.104,4.71E-10
8.202,4.72E-10
8.301,4.73E-10
8.4,4.74E-10
8.498,4.75E-10
8.597,4.76E-10
8.695,4.77E-10
8.793,4.77E-10
8.892,4.78E-10
8.99,4.79E-10
9.089,4.80E-10
9.187,4.81E-10
9.286,4.82E-10
9.384,4.83E-10
9.483,4.84E-10
9.581,4.85E-10
9.68,4.85E-10
9.778,4.86E-10
9.876,4.87E-10
9.975,4.88E-10
10.074,4.89E-10
