-7.996,3.54E-10
-10.065,3.54E-10
-9.969,3.54E-10
-9.871,3.54E-10
-9.773,3.54E-10
-9.674,3.54E-10
-9.576,3.54E-10
-9.478,3.54E-10
-9.379,3.54E-10
-9.281,3.54E-10
-9.182,3.54E-10
-9.084,3.54E-10
-8.985,3.54E-10
-8.887,3.54E-10
-8.788,3.54E-10
-8.69,3.54E-10
-8.592,3.54E-10
-8.493,3.54E-10
-8.395,3.54E-10
-8.297,3.54E-10
-8.198,3.54E-10
-8.099,3.54E-10
-8.001,3.54E-10
-7.902,3.54E-10
-7.804,3.54E-10
-7.705,3.54E-10
-7.607,3.53E-10
-7.508,3.53E-10
-7.41,3.53E-10
-7.212,3.53E-10
-7.114,3.53E-10
-7.015,3.53E-10
-6.916,3.53E-10
-6.818,3.53E-10
-6.719,3.53E-10
-6.621,3.53E-10
-6.522,3.53E-10
-6.424,3.53E-10
-6.325,3.53E-10
-6.227,3.53E-10
-6.129,3.53E-10
-6.03,3.52E-10
-5.932,3.52E-10
-5.833,3.52E-10
-5.735,3.52E-10
-5.636,3.52E-10
-5.538,3.52E-10
-5.44,3.52E-10
-5.341,3.52E-10
-5.241,3.52E-10
-5.138,3.51E-10
-5.04,3.51E-10
-4.941,3.51E-10
-4.843,3.51E-10
-4.745,3.51E-10
-4.646,3.51E-10
-4.548,3.51E-10
-4.449,3.50E-10
-4.35,3.50E-10
-4.252,3.50E-10
-4.154,3.50E-10
-4.055,3.49E-10
-3.956,3.49E-10
-3.759,3.49E-10
-3.661,3.49E-10
-3.563,3.48E-10
-3.464,3.48E-10
-3.365,3.47E-10
-3.267,3.47E-10
-3.168,3.46E-10
-3.07,3.46E-10
-2.971,3.45E-10
-2.873,3.45E-10
-2.775,3.44E-10
-2.676,3.43E-10
-2.578,3.42E-10
-2.48,3.41E-10
-2.381,3.39E-10
-2.283,3.37E-10
-2.184,3.35E-10
-2.086,3.33E-10
-1.987,3.30E-10
-1.889,3.26E-10
-1.79,3.20E-10
-1.692,3.13E-10
-1.593,3.03E-10
-1.495,2.90E-10
-1.397,2.71E-10
-1.298,2.47E-10
-1.2,2.20E-10
-1.101,1.94E-10
-1.002,1.75E-10
-0.904,1.60E-10
-0.806,1.49E-10
-0.707,1.41E-10
-0.609,1.34E-10
-0.51,1.28E-10
-0.313,1.23E-10
-0.214,1.19E-10
-0.116,1.17E-10
-0.017,1.16E-10
0.082,1.16E-10
0.181,1.17E-10
0.279,1.17E-10
0.377,1.17E-10
0.475,1.18E-10
0.574,1.19E-10
0.672,1.19E-10
0.771,1.20E-10
0.869,1.20E-10
0.967,1.21E-10
1.066,1.22E-10
1.164,1.23E-10
1.263,1.23E-10
1.361,1.24E-10
1.46,1.25E-10
1.558,1.25E-10
1.656,1.26E-10
1.755,1.27E-10
1.853,1.28E-10
1.952,1.28E-10
2.05,1.29E-10
2.149,1.30E-10
2.247,1.30E-10
2.345,1.31E-10
2.444,1.32E-10
2.543,1.32E-10
2.641,1.33E-10
2.74,1.34E-10
2.838,1.34E-10
2.936,1.35E-10
3.134,1.36E-10
3.233,1.36E-10
3.331,1.37E-10
3.43,1.37E-10
3.529,1.38E-10
3.627,1.39E-10
3.725,1.39E-10
3.823,1.40E-10
3.922,1.41E-10
4.021,1.41E-10
4.119,1.42E-10
4.217,1.42E-10
4.315,1.43E-10
4.414,1.44E-10
4.512,1.44E-10
4.611,1.45E-10
4.709,1.46E-10
4.807,1.46E-10
4.906,1.47E-10
5.004,1.48E-10
5.103,1.48E-10
5.203,1.49E-10
5.306,1.49E-10
5.404,1.50E-10
5.502,1.51E-10
5.601,1.51E-10
5.7,1.52E-10
5.798,1.52E-10
5.896,1.53E-10
5.995,1.53E-10
6.093,1.54E-10
6.192,1.54E-10
6.29,1.55E-10
6.389,1.55E-10
6.586,1.56E-10
6.685,1.56E-10
6.784,1.57E-10
6.882,1.57E-10
6.981,1.58E-10
7.079,1.58E-10
7.177,1.59E-10
7.276,1.59E-10
7.374,1.60E-10
7.473,1.60E-10
7.571,1.61E-10
7.669,1.61E-10
7.768,1.61E-10
7.866,1.62E-10
7.965,1.62E-10
8.063,1.63E-10
8.161,1.63E-10
8.26,1.63E-10
8.358,1.64E-10
8.457,1.64E-10
8.555,1.65E-10
8.654,1.65E-10
8.752,1.66E-10
8.85,1.66E-10
8.949,1.66E-10
9.047,1.67E-10
9.146,1.67E-10
9.244,1.68E-10
9.343,1.68E-10
9.441,1.68E-10
9.54,1.69E-10
9.638,1.69E-10
9.737,1.69E-10
9.836,1.70E-10
10.033,1.70E-10
10.13,1.51E-10
