-2.085,1.63E-10
-9.911,1.63E-10
-10.024,1.63E-10
-9.926,1.63E-10
-9.827,1.64E-10
-9.728,1.64E-10
-9.63,1.64E-10
-9.532,1.64E-10
-9.335,1.64E-10
-9.236,1.63E-10
-9.138,1.63E-10
-9.04,1.64E-10
-8.941,1.64E-10
-8.842,1.63E-10
-8.744,1.63E-10
-8.646,1.63E-10
-8.549,1.63E-10
-8.45,1.63E-10
-8.351,1.63E-10
-8.253,1.63E-10
-8.155,1.63E-10
-8.057,1.63E-10
-7.958,1.63E-10
-7.86,1.63E-10
-7.762,1.63E-10
-7.663,1.63E-10
-7.564,1.63E-10
-7.466,1.63E-10
-7.368,1.63E-10
-7.27,1.63E-10
-7.171,1.63E-10
-7.073,1.63E-10
-6.975,1.63E-10
-6.876,1.63E-10
-6.778,1.63E-10
-6.581,1.63E-10
-6.483,1.63E-10
-6.483,1.63E-10
-6.384,1.63E-10
-6.285,1.63E-10
-6.187,1.63E-10
-5.99,1.63E-10
-5.891,1.63E-10
-5.793,1.63E-10
-5.694,1.63E-10
-5.595,1.63E-10
-5.498,1.63E-10
-5.399,1.63E-10
-5.301,1.63E-10
-5.198,1.63E-10
-5.098,1.63E-10
-5,1.63E-10
-4.901,1.63E-10
-4.803,1.63E-10
-4.705,1.63E-10
-4.607,1.63E-10
-4.508,1.63E-10
-4.41,1.63E-10
-4.311,1.63E-10
-4.213,1.63E-10
-4.114,1.63E-10
-4.017,1.63E-10
-3.918,1.63E-10
-3.819,1.63E-10
-3.721,1.63E-10
-3.622,1.63E-10
-3.524,1.63E-10
-3.426,1.62E-10
-3.327,1.63E-10
-3.229,1.62E-10
-3.032,1.62E-10
-2.934,1.62E-10
-2.836,1.62E-10
-2.736,1.62E-10
-2.638,1.62E-10
-2.54,1.62E-10
-2.441,1.61E-10
-2.343,1.61E-10
-2.245,1.61E-10
-2.146,1.60E-10
-2.047,1.60E-10
-1.949,1.59E-10
-1.85,1.59E-10
-1.752,1.58E-10
-1.654,1.56E-10
-1.556,1.54E-10
-1.457,1.51E-10
-1.359,1.47E-10
-1.261,1.41E-10
-1.162,1.33E-10
-1.063,1.25E-10
-0.965,1.18E-10
-0.867,1.12E-10
-0.768,1.07E-10
-0.67,1.03E-10
-0.572,9.99E-11
-0.474,9.75E-11
-0.375,9.58E-11
-0.277,9.52E-11
-0.179,9.50E-11
-0.08,9.53E-11
0.019,9.54E-11
0.117,9.57E-11
0.216,9.59E-11
0.314,9.62E-11
0.412,9.66E-11
0.511,9.68E-11
0.609,9.71E-11
0.708,9.73E-11
0.905,9.77E-11
1.003,9.79E-11
1.102,9.83E-11
1.201,9.86E-11
1.299,9.88E-11
1.398,9.93E-11
1.497,9.92E-11
1.595,9.97E-11
1.693,1.00E-10
1.791,1.00E-10
1.889,1.01E-10
1.987,1.01E-10
2.086,1.01E-10
2.184,1.01E-10
2.283,1.02E-10
2.381,1.02E-10
2.479,1.02E-10
2.578,1.02E-10
2.676,1.02E-10
2.774,1.03E-10
2.873,1.03E-10
2.971,1.03E-10
3.069,1.04E-10
3.167,1.04E-10
3.266,1.04E-10
3.365,1.04E-10
3.463,1.04E-10
3.561,1.04E-10
3.66,1.05E-10
3.758,1.05E-10
3.856,1.05E-10
3.955,1.06E-10
4.054,1.06E-10
4.25,1.06E-10
4.349,1.06E-10
4.447,1.07E-10
4.546,1.07E-10
4.644,1.07E-10
4.743,1.07E-10
4.842,1.07E-10
4.94,1.08E-10
5.038,1.08E-10
5.136,1.08E-10
5.239,1.08E-10
5.339,1.08E-10
5.438,1.08E-10
5.535,1.09E-10
5.634,1.09E-10
5.732,1.09E-10
5.831,1.10E-10
5.929,1.10E-10
6.027,1.10E-10
6.126,1.10E-10
6.224,1.10E-10
6.322,1.11E-10
6.421,1.11E-10
6.519,1.11E-10
6.618,1.11E-10
6.716,1.11E-10
6.814,1.12E-10
6.913,1.12E-10
7.011,1.12E-10
7.109,1.12E-10
7.208,1.12E-10
7.306,1.13E-10
7.405,1.13E-10
7.503,1.13E-10
7.601,1.13E-10
7.799,1.14E-10
7.897,1.13E-10
7.996,1.14E-10
8.094,1.14E-10
8.193,1.14E-10
8.291,1.14E-10
8.389,1.14E-10
8.488,1.15E-10
8.586,1.15E-10
8.684,1.15E-10
8.783,1.15E-10
8.881,1.15E-10
8.979,1.15E-10
9.078,1.16E-10
9.176,1.16E-10
9.275,1.16E-10
9.373,1.16E-10
9.471,1.17E-10
9.569,1.16E-10
9.668,1.16E-10
9.766,1.16E-10
9.864,1.15E-10
9.963,1.15E-10
10.061,1.16E-10
