0,0
0.005,0
0.039,0.000001
0.112,0
0.149,0
0.168,0.000001
0.171,0
0.17,0.000001
0.17,0
0.172,0
0.176,0.000001
0.182,0
0.195,0.000001
0.213,0
0.225,0.000001
0.23,0.000001
0.235,0.000001
0.243,0.000001
0.25,0.000001
0.256,0.000001
0.266,0.000001
0.284,0.000002
0.299,0.000002
0.31,0.000002
0.324,0.000004
0.333,0.000004
0.342,0.000006
0.345,0.000006
0.354,0.00001
0.37,0.000016
0.4,0.000058
0.439,0.000135
0.454,0.000179
0.464,0.000225
0.474,0.000272
0.482,0.000311
0.49,0.00036
0.499,0.000435
0.517,0.000558
-0.002,4.00E-06
-0.003,4.00E-06
-0.004,4.00E-06
-0.009,4.00E-06
-0.015,4.00E-06
-0.026,3.00E-06
-0.026,3.00E-06
-0.026,3.00E-06
-0.026,2.00E-06
-0.026,2.00E-06
-0.026,1.00E-06
-0.026,1.00E-06
-0.03,1.00E-06
-0.031,1.00E-06
-0.033,1.00E-06
-0.035,1.00E-06
-0.036,1.00E-06
-0.038,1.00E-06
-0.04,0.00E+00
-0.044,0.00E+00
-0.044,0.00E+00
-0.045,0.00E+00
-0.05,0.00E+00
-0.055,0.00E+00
-0.07,0.00E+00
-0.077,0.00E+00
-0.079,-1.00E-06
-0.135,-1.00E-06
-0.139,-2.00E-06
-0.14,-3.00E-06
-0.142,-5.00E-06
-0.144,-6.00E-06
-0.144,-7.00E-06
-0.146,-7.00E-06
-0.146,-8.00E-06
-0.146,-9.00E-06
-0.155,-9.00E-06
-0.165,-9.00E-06
-0.178,-9.00E-06
-0.219,-1.00E-05
-0.249,-1.20E-05
-0.255,-1.30E-05
-0.263,-1.40E-05
-0.268,-1.50E-05
-0.273,-1.70E-05
-0.278,-1.80E-05
-0.284,-1.90E-05
-0.289,-2.00E-05
-0.305,-2.00E-05
-0.331,-2.10E-05
-0.35,-2.20E-05
-0.404,-3.30E-05
-0.41,-3.30E-05
-0.413,-3.40E-05
-0.431,-3.50E-05
-0.438,-3.50E-05
-0.444,-3.60E-05
-0.468,-3.70E-05
-0.479,-3.80E-05
-0.485,-3.80E-05
-0.51,-3.90E-05
-0.522,-4.00E-05
-0.526,-4.20E-05
-0.535,-4.30E-05
-0.537,-4.40E-05
-0.541,-4.50E-05
-0.547,-4.60E-05
-0.55,-4.70E-05
-0.552,-4.80E-05
-0.558,-4.80E-05
-0.562,-4.90E-05
-0.566,-4.90E-05
-0.571,-5.00E-05
-0.583,-5.10E-05
-0.595,-5.10E-05
-0.652,-5.20E-05
-0.656,-5.40E-05
-0.659,-5.50E-05
-0.665,-5.60E-05
-0.674,-5.70E-05
-0.682,-5.90E-05
-0.695,-6.00E-05
-0.71,-6.10E-05
-0.715,-6.20E-05
-0.747,-6.30E-05
-0.764,-6.40E-05
-0.769,-6.50E-05
-0.775,-6.70E-05
-0.793,-6.80E-05
-0.8,-6.90E-05
-0.805,-7.00E-05
-0.817,-7.10E-05
-0.827,-7.20E-05
-0.837,-7.30E-05
-0.841,-7.40E-05
-0.846,-7.50E-05
-0.853,-7.60E-05
-0.856,-7.60E-05
-0.866,-9.10E-05
-0.983,-9.20E-05
-1.011,-9.30E-05
-1.02,-9.40E-05
-1.031,-9.40E-05
